imdb.id,award.institution,imdb.event.id,award.imdb.year,awards.nom.win,award,award.category,award.person,imdb.name.id
tt2656122,Mecal Chile - Festival Latinoamericano e Internacional de Cortometrajes,ev0002552,2014,Winner,Honorable Mention,,Erik Schmitt,nm3687514
tt2656122,Nashville Film Festival,ev0000463,2014,Winner,Best Narrative Short,Short Film,Erik Schmitt,nm3687514
tt2656122,"Nevada City Film Festival, US",ev0002023,2014,Winner,Best Foreign Film,,Erik Schmitt,nm3687514
tt2656122,"Nevada City Film Festival, US",ev0002023,2014,Winner,Best of Festival,,Erik Schmitt,nm3687514
tt2656122,Newport Beach Film Festival,ev0000491,2014,Winner,Special Jury Award,Cinematography of a Feature Film,Erik Schmitt,nm3687514
tt2656122,Newport Beach Film Festival,ev0000491,2014,Winner,Special Jury Award,Cinematography of a Feature Film,Detailfilm,co0238739
tt2656122,Newport Beach Film Festival,ev0000491,2014,Winner,Special Prize,Animated Short Film,Erik Schmitt,nm3687514
tt2656122,Palm Springs International ShortFest,ev0000522,2013,Winner,Future Filmmaker Award,,Erik Schmitt,nm3687514
tt2656122,Potsdam Sehsüchte,ev0001470,2013,Nominee,Best Animation,,Erik Schmitt,nm3687514
tt2656122,Regensburg Short Film Week,ev0000923,2014,Winner,Best German Short Film,,Erik Schmitt,nm3687514
tt2656122,RiverRun International Film Festival,ev0000563,2014,Winner,Special Jury Prize,"Special Jury Prize for Visual Ingenuity, Narrative Short",Erik Schmitt,nm3687514
tt2656122,Seattle International Film Festival,ev0000600,2014,Winner,Short Film Competition Award,Animation,Erik Schmitt,nm3687514
tt2656122,Short Shorts Film Festival & Asia,ev0001690,2014,Winner,Best Short Film,International Competition,Erik Schmitt,nm3687514
tt2656122,Short Shorts Film Festival & Asia,ev0001690,2014,Winner,Best Short Film,International Competition,Detailfilm,co0238739
tt2656122,Short Shorts Film Festival & Asia,ev0001690,2014,Winner,Grand Prix,International Competition,Erik Schmitt,nm3687514
tt2656122,Short Shorts Film Festival & Asia,ev0001690,2014,Winner,Grand Prix,International Competition,Detailfilm,co0238739
tt2656122,Villeurbanne Short Film Festival,ev0003004,2014,Winner,Prix de la Région Rhône-Alpes,European Competition,Erik Schmitt,nm3687514
tt1441083,Children KinoFest,ev0005750,2014,Nominee,Grand Prize,Best Film,Vincent Bal,nm0049294
tt1441083,European Film Awards,ev0000230,2013,Winner,Young Audience Award,,Vincent Bal,nm0049294
tt1441083,Montréal International Children's Film Festival,ev0000746,2013,Winner,Audience Award,Feature Film,Vincent Bal,nm0049294
tt1441083,Montréal International Children's Film Festival,ev0000746,2013,Winner,Audience Award,Feature Film,Bos Bros. Film & TV Productions,co0021364
tt1441083,Montréal International Children's Film Festival,ev0000746,2013,Winner,Audience Award,Feature Film,N279 Entertainment,co0306371
tt1441083,Oulu International Children's Film Festival,ev0000515,2013,Nominee,Starboy Award,,Vincent Bal,nm0049294
tt1441083,Tallinn Black Nights Film Festival,ev0001559,2013,Winner,Just Film Award - Special Mention,Children's Jury,Vincent Bal,nm0049294
tt1441083,Tallinn Black Nights Film Festival,ev0001559,2013,Nominee,Just Film Award,Best Children's Film,Vincent Bal,nm0049294
tt2581388,Nuremberg International Human Rights Film Festival,ev0002581,2013,Winner,Open Eyes Jury Award,,Anne Kodura,nm2978392
tt2767286,BRAFFTV - Brazilian Film & Television Festival of Toronto,ev0002540,2013,Winner,Golden Mapple,Best Actor in a Short Film,Jefferson Brito,nm5568060
tt2767286,International Euro Film Festival,ev0003217,2014,Nominee,Official Trophy,Social Action,Rafael Aidar,nm5568035
tt2767286,Philadelphia International Gay & Lesbian Film Festival,ev0000534,2013,Winner,Jury Prize,Best Short Film - Gay Male,Rafael Aidar,nm5568035
tt2767286,Philadelphia International Gay & Lesbian Film Festival,ev0000534,2013,Winner,Jury Prize,Best Short Film - Gay Male,Rafael Aidar,nm5568035
tt2741624,Baek Sang Art Awards,ev0001111,2014,Nominee,Baek Sang Film,Best New Actress,Joo-ah Seon,nm5553941
tt2741624,Berlin International Film Festival,ev0000091,2013,Winner,Crystal Bear - Special Mention,Generation 14plus - Best Film,Su-won Shin,nm4100260
tt2741624,Florence Korea Film Fest,ev0015624,2013,Winner,FKFF Award,Best Independent Film,Su-won Shin,nm4100260
tt2741624,Hong Kong International Film Festival,ev0000331,2013,Nominee,FIPRESCI Prize,,Su-won Shin,nm4100260
tt2741624,Hong Kong International Film Festival,ev0000331,2013,Nominee,Golden Firebird Award,Young Cinema,Su-won Shin,nm4100260
tt2719602,AFI Fest,ev0000409,2014,Nominee,Grand Jury Prize,Animated Short Film,Nikola Majdak Jr.,nm2586377
tt2719602,AFI Fest,ev0000409,2014,Nominee,Grand Jury Prize,Animated Short Film,Ana Nedeljkovic,nm5531209
tt2719602,Berlin International Film Festival,ev0000091,2013,Winner,Crystal Bear,Generation 14plus - Best Short Film,Ana Nedeljkovic,nm5531209
tt2719602,Berlin International Film Festival,ev0000091,2013,Winner,Crystal Bear,Generation 14plus - Best Short Film,Nikola Majdak Jr.,nm2586377
tt2719602,Chicago International Film Festival,ev0000165,2014,Nominee,Gold Hugo,Best Short Film,Ana Nedeljkovic,nm5531209
tt2719602,Chicago International Film Festival,ev0000165,2014,Nominee,Gold Hugo,Best Short Film,Nikola Majdak Jr.,nm2586377
tt2719602,Dresden Film Festival,ev0000216,2014,Nominee,Golden Horseman,Best Animated Film - International Competition,Ana Nedeljkovic,nm5531209
tt2719602,Dresden Film Festival,ev0000216,2014,Nominee,Golden Horseman,Best Animated Film - International Competition,Nikola Majdak Jr.,nm2586377
tt2719602,Fantasporto,ev0000236,2014,Winner,International Fantasy Film Award,Best Short Film,Ana Nedeljkovic,nm5531209
tt2719602,Fantasporto,ev0000236,2014,Winner,International Fantasy Film Award,Best Short Film,Nikola Majdak Jr.,nm2586377
tt2719602,Regensburg Short Film Week,ev0000923,2014,Nominee,Best International Short Film,,Ana Nedeljkovic,nm5531209
tt2719602,Stockholm Film Festival,ev0000626,2013,Nominee,iFestival Award,,Ana Nedeljkovic,nm5531209
tt2719602,Stockholm Film Festival,ev0000626,2013,Nominee,iFestival Award,,Nikola Majdak Jr.,nm2586377
tt2719602,Tampere Film Festival,ev0000641,2014,Winner,Diploma of Merit,International Competition,Nikola Majdak Jr.,nm2586377
tt2719602,Tampere Film Festival,ev0000641,2014,Winner,Diploma of Merit,International Competition,Ana Nedeljkovic,nm5531209
tt2767736,Hamburg International Short Film Festival,ev0000808,2013,Nominee,Mo Award,,Janet Van den Brand,nm4732529
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Film,David Jowsey,nm1951644
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Film,Julie Ryan,nm0752646
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Film,Catriona McKenzie,nm1642908
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Phil Judd,nm0004317
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Liam Egan,nm0250697
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Nick Emond,nm1716033
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Glenn Butler,nm1713306
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Les Fiddess,nm0275724
tt2234397,Australian Academy of Cinema and Television Arts (AACTA) Awards,ev0004213,2014,Nominee,AACTA Award,Best Sound,Jennifer Sochackyj,nm1902785
tt2234397,Australian Directors Guild,ev0001536,2014,Winner,ADG/DGA Finders Series Award,,Catriona McKenzie,nm1642908
tt2234397,Australian Film Critics Association Awards,ev0003128,2014,Nominee,AFCA Award,Best Director,Catriona McKenzie,nm1642908
tt2234397,Australian Screen Sound Guild,ev0000065,2013,Nominee,ASSG Award,Best Achievement in Sound for Film Sound Recording,Nick Emond,nm1716033
tt2234397,Berlin International Film Festival,ev0000091,2013,Winner,Crystal Bear - Special Mention,Generation Kplus - Best Film,Catriona McKenzie,nm1642908
tt2234397,Berlin International Film Festival,ev0000091,2013,Winner,Special Mention of the Generation Kplus International Jury,Best Feature Film,Catriona McKenzie,nm1642908
tt2234397,Dhaka International Film Festival,ev0000884,2014,Winner,Jury Prize,Best Cinematographer,Geoffrey Simpson,nm0801005
tt2234397,Film Critics Circle of Australia Awards,ev0000061,2014,Nominee,FCCA Award,Best Performance by a Young Actor,Joseph Pedley,nm5586304
tt2234397,Film Critics Circle of Australia Awards,ev0000061,2014,Nominee,FCCA Award,Best Performance by a Young Actor,Cameron Wallaby,nm5586414
tt2234397,ImagineNative Film + Media Arts Festival,ev0002428,2013,Winner,Jury Award,Best Dramatic Feature,Catriona McKenzie,nm1642908
tt2234397,Palm Springs International Film Festival,ev0000521,2013,Nominee,New Voices/New Visions Grand Jury Prize,,Catriona McKenzie,nm1642908
tt2234397,São Paulo International Film Festival,ev0000638,2012,Nominee,Youth Award,Best Foreign Film,Catriona McKenzie,nm1642908
tt2234397,Toronto International Film Festival,ev0000659,2012,Nominee,Discovery Award,,Catriona McKenzie,nm1642908
tt2234397,Zlín International Film Festival for Children and Youth,ev0000721,2013,Winner,Award of the City of Zlín,,Catriona McKenzie,nm1642908
tt2234397,Zlín International Film Festival for Children and Youth,ev0000721,2013,Nominee,Children's Jury Main Prize,Best Feature Film for Children,Catriona McKenzie,nm1642908
tt2234397,Zlín International Film Festival for Children and Youth,ev0000721,2013,Nominee,Golden Slipper,Best Feature Film for Children,Catriona McKenzie,nm1642908
tt2551456,Asia Pacific Screen Awards,ev0001634,2013,Nominee,Asia Pacific Screen Award,Best Children's Feature Film,Sarah Shaw,nm2729344
tt2551456,Asia Pacific Screen Awards,ev0001634,2013,Nominee,Asia Pacific Screen Award,Best Children's Feature Film,Anna McLeish,nm3120328
tt2551456,Berlin International Film Festival,ev0000091,2013,Winner,Grand Prix of the Generation 14plus International Jury,Best Feature Film,Mark Albiston,nm2713006
tt2551456,Berlin International Film Festival,ev0000091,2013,Winner,Grand Prix of the Generation 14plus International Jury,Best Feature Film,Louis Sutherland,nm1702929
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Film,,
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Director,Louis Sutherland,nm1702929
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Director,Mark Albiston,nm2713006
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Screenplay,Louis Sutherland,nm1702929
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Screenplay,Mark Albiston,nm2713006
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Supporting Actor,Julian Dennison,nm5421877
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Supporting Actress,Laura Petersen,nm5773530
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Cinematography,Ginny Loane,nm1442000
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Winner,Film Award,Best Poster Design,,
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Actor,Kevin Paulo,nm5421935
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Editor,Annie Collins,nm0172139
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Score,Grayson Gilmour,nm4376145
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Sound,Mike Hopkins,nm0394243
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Sound,Tim Chaproniere,nm2722052
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Sound,Ken Saville,nm0767690
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Sound,John Mckay,nm2865230
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Sound,Pete Smith,nm0809588
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Costume Design,Lucy McLay,nm2594945
tt2551456,New Zealand Film and TV Awards (II),ev0001560,2013,Nominee,Film Award,Best Production Design,Josh O'Neil,nm2315097
tt2551456,Pacific Meridian International Film Festival of Asia Pacific Countries,ev0003400,2013,Winner,Special Jury Award,,Mark Albiston,nm2713006
tt2551456,Pacific Meridian International Film Festival of Asia Pacific Countries,ev0003400,2013,Winner,Special Jury Award,,Louis Sutherland,nm1702929
tt2551456,Sundance Film Festival,ev0000631,2013,Nominee,Grand Jury Prize,World Cinema - Dramatic,Mark Albiston,nm2713006
tt2551456,Sundance Film Festival,ev0000631,2013,Nominee,Grand Jury Prize,World Cinema - Dramatic,Louis Sutherland,nm1702929
tt2551456,Tallinn Black Nights Film Festival,ev0001559,2013,Nominee,Just Film Award,Best Youth Film,Mark Albiston,nm2713006
tt2551456,Tallinn Black Nights Film Festival,ev0001559,2013,Nominee,Just Film Award,Best Youth Film,Louis Sutherland,nm1702929
tt2761886,Potsdam Sehsüchte,ev0001470,2013,Nominee,Best Children's Film,,Govinda Raju Kodapa,nm5563120
tt2473288,Mardi Gras Film Festival,ev0003330,2013,Winner,My Queer Career,Best Film,Bec Peniston-Bird,nm2298488
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Winner,National Film Association Award,Best Picture,,
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Winner,National Film Association Award,Best Director,Kongdej Jaturanrasamee,nm1346477
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Winner,National Film Association Award,Best Screenplay,Kongdej Jaturanrasamee,nm1346477
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Winner,National Film Association Award,Best Supporting Actor,Nutthasit Kotimanuswanich,nm6483271
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Cinematography,Umpornpol Yugala,nm1111382
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Cinematography,Saran Srisingchia,nm5558909
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Sound,Akritchalerm Kalayanamitr,nm0149652
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Sound,Paisit Panpreuksachart,nm1405035
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Sound,Teekadet Vucharadhanin,nm1180066
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Score,Chaibundit Peuchponsub,nm1474712
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Score,Apichai Tragoolpadetkrai,nm3244265
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Art Direction,Rasiguet Sookkarn,nm4725263
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Editing,Manussa Vorasingha,nm3715483
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Editing,Kamonthorn Ekwattanakit,nm6480800
tt2857942,Thailand National Film Association Awards,ev0000936,2014,Nominee,National Film Association Award,Best Costume Design,Cattleya Paosrijaroen,nm6121055
tt2713836,Ale Kino! - International Young Audience Film Festival,ev0000745,2014,Winner,Golden Poznan Goat,Best Short Film for Children,Matthew Moore,nm0601599
tt2713836,Ale Kino! - International Young Audience Film Festival,ev0000745,2014,Winner,Golden Poznan Goat,Best Short Film for Children,Year of the Rabbit Films,co0351635
tt2713836,Australian Writers' Guild,ev0000066,2013,Winner,Awgie Award,Short Film,Matthew Moore,nm0601599
tt2713836,Australian Writers' Guild,ev0000066,2013,Winner,Awgie Award,Short Film,Genevieve Hegney,nm1314577
tt2713836,Australian Writers' Guild,ev0000066,2013,Winner,Awgie Award,Short Film,Year of the Rabbit Films,co0351635
tt2713836,Berlin International Film Festival,ev0000091,2013,Winner,Crystal Bear,Generation Kplus - Best Short Film,Matthew Moore,nm0601599
tt2713836,Hamburg International Short Film Festival,ev0000808,2013,Winner,Friese Award,,Matthew Moore,nm0601599
tt2713836,Heart of Gold International Short Film Festival,ev0003319,2014,Winner,Festival Prize,Best Australian Film,Matthew Moore,nm0601599
tt2713836,Heart of Gold International Short Film Festival,ev0003319,2014,Winner,Festival Prize,Best Australian Film,Genevieve Hegney,nm1314577
